ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
349,20050729,20050810,20050805,11028,1,6,9,SO43831,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,29 Jul 05,10 Aug 05,5 Aug 05
310,20050729,20050810,20050805,13584,1,98,10,SO43832,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,29 Jul 05,10 Aug 05,5 Aug 05
310,20050730,20050811,20050806,21727,1,19,6,SO43833,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,30 Jul 05,11 Aug 05,6 Aug 05
348,20050730,20050811,20050806,28393,1,39,7,SO43834,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,30 Jul 05,11 Aug 05,6 Aug 05
348,20050730,20050811,20050806,19802,1,19,6,SO43835,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,30 Jul 05,11 Aug 05,6 Aug 05
324,20050730,20050811,20050806,26620,1,19,6,SO43836,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,30 Jul 05,11 Aug 05,6 Aug 05
350,20050730,20050811,20050806,11009,1,6,9,SO43837,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,30 Jul 05,11 Aug 05,6 Aug 05
313,20050731,20050812,20050807,27641,1,100,4,SO43838,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,31 Jul 05,12 Aug 05,7 Aug 05
311,20050731,20050812,20050807,27673,1,100,1,SO43839,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,31 Jul 05,12 Aug 05,7 Aug 05
326,20050731,20050812,20050807,17957,1,39,7,SO43840,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,31 Jul 05,12 Aug 05,7 Aug 05
314,20050731,20050812,20050807,13406,1,29,8,SO43841,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,31 Jul 05,12 Aug 05,7 Aug 05
312,20050731,20050812,20050807,16630,1,6,9,SO43842,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,31 Jul 05,12 Aug 05,7 Aug 05
313,20050801,20050813,20050808,22041,1,19,6,SO43918,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,1 Aug 05,13 Aug 05,8 Aug 05
314,20050801,20050813,20050808,12124,1,39,7,SO43919,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,1 Aug 05,13 Aug 05,8 Aug 05
313,20050801,20050813,20050808,28066,1,100,4,SO43920,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,1 Aug 05,13 Aug 05,8 Aug 05
313,20050801,20050813,20050808,16743,1,6,9,SO43921,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,1 Aug 05,13 Aug 05,8 Aug 05
310,20050801,20050813,20050808,13546,1,29,8,SO43922,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,1 Aug 05,13 Aug 05,8 Aug 05
312,20050802,20050814,20050809,28018,1,100,4,SO43923,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2 Aug 05,14 Aug 05,9 Aug 05
310,20050802,20050814,20050809,12132,1,39,7,SO43924,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2 Aug 05,14 Aug 05,9 Aug 05
314,20050802,20050814,20050809,16661,1,6,9,SO43925,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2 Aug 05,14 Aug 05,9 Aug 05
351,20050803,20050815,20050810,11055,1,6,9,SO43926,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,3 Aug 05,15 Aug 05,10 Aug 05
314,20050803,20050815,20050810,16662,1,6,9,SO43927,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,3 Aug 05,15 Aug 05,10 Aug 05
313,20050803,20050815,20050810,16740,1,6,9,SO43928,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,3 Aug 05,15 Aug 05,10 Aug 05
322,20050803,20050815,20050810,25270,1,6,9,SO43929,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,3 Aug 05,15 Aug 05,10 Aug 05
312,20050804,20050816,20050811,28038,1,100,4,SO43930,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,4 Aug 05,16 Aug 05,11 Aug 05
313,20050804,20050816,20050811,13548,1,29,8,SO43931,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,4 Aug 05,16 Aug 05,11 Aug 05
314,20050804,20050816,20050811,16741,1,6,9,SO43932,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,4 Aug 05,16 Aug 05,11 Aug 05
347,20050804,20050816,20050811,11031,1,6,9,SO43933,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,4 Aug 05,16 Aug 05,11 Aug 05
346,20050804,20050816,20050811,11034,1,6,9,SO43934,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,4 Aug 05,16 Aug 05,11 Aug 05
334,20050805,20050817,20050812,20048,1,98,10,SO43935,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,5 Aug 05,17 Aug 05,12 Aug 05
311,20050805,20050817,20050812,28065,1,100,4,SO43936,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,5 Aug 05,17 Aug 05,12 Aug 05
312,20050805,20050817,20050812,17047,1,6,9,SO43937,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,5 Aug 05,17 Aug 05,12 Aug 05
310,20050805,20050817,20050812,16686,1,6,9,SO43938,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,5 Aug 05,17 Aug 05,12 Aug 05
312,20050805,20050817,20050812,16659,1,6,9,SO43939,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,5 Aug 05,17 Aug 05,12 Aug 05
336,20050805,20050817,20050812,25294,1,6,9,SO43940,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,5 Aug 05,17 Aug 05,12 Aug 05
314,20050806,20050818,20050813,13600,1,98,10,SO43941,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,6 Aug 05,18 Aug 05,13 Aug 05
310,20050806,20050818,20050813,17051,1,6,9,SO43942,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,6 Aug 05,18 Aug 05,13 Aug 05
338,20050806,20050818,20050813,14565,1,100,4,SO43943,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,6 Aug 05,18 Aug 05,13 Aug 05
344,20050806,20050818,20050813,11054,1,6,9,SO43944,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,6 Aug 05,18 Aug 05,13 Aug 05
310,20050806,20050818,20050813,16675,1,6,9,SO43945,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,6 Aug 05,18 Aug 05,13 Aug 05
313,20050806,20050818,20050813,16687,1,6,9,SO43946,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,6 Aug 05,18 Aug 05,13 Aug 05
310,20050806,20050818,20050813,16712,1,6,9,SO43947,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,6 Aug 05,18 Aug 05,13 Aug 05
345,20050806,20050818,20050813,11047,1,6,9,SO43948,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,6 Aug 05,18 Aug 05,13 Aug 05
310,20050807,20050819,20050814,27726,1,100,4,SO43949,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,7 Aug 05,19 Aug 05,14 Aug 05
311,20050807,20050819,20050814,28014,1,100,4,SO43950,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,7 Aug 05,19 Aug 05,14 Aug 05
311,20050807,20050819,20050814,16696,1,6,9,SO43951,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,7 Aug 05,19 Aug 05,14 Aug 05
312,20050807,20050819,20050814,16639,1,6,9,SO43952,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,7 Aug 05,19 Aug 05,14 Aug 05
342,20050808,20050820,20050815,20049,1,98,10,SO43953,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,8 Aug 05,20 Aug 05,15 Aug 05
311,20050808,20050820,20050815,13602,1,98,10,SO43954,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,8 Aug 05,20 Aug 05,15 Aug 05
314,20050808,20050820,20050815,13661,1,98,10,SO43955,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,8 Aug 05,20 Aug 05,15 Aug 05
344,20050808,20050820,20050815,11030,1,6,9,SO43956,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,8 Aug 05,20 Aug 05,15 Aug 05
313,20050809,20050821,20050816,28068,1,100,4,SO43957,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,9 Aug 05,21 Aug 05,16 Aug 05
312,20050809,20050821,20050816,16658,1,6,9,SO43958,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,9 Aug 05,21 Aug 05,16 Aug 05
348,20050809,20050821,20050816,11035,1,6,9,SO43959,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,9 Aug 05,21 Aug 05,16 Aug 05
349,20050809,20050821,20050816,11046,1,6,9,SO43960,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,9 Aug 05,21 Aug 05,16 Aug 05
311,20050810,20050822,20050817,28031,1,100,4,SO43961,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,10 Aug 05,22 Aug 05,17 Aug 05
312,20050810,20050822,20050817,28076,1,100,4,SO43962,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,10 Aug 05,22 Aug 05,17 Aug 05
314,20050810,20050822,20050817,16685,1,6,9,SO43963,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,10 Aug 05,22 Aug 05,17 Aug 05
312,20050810,20050822,20050817,16745,1,6,9,SO43964,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,10 Aug 05,22 Aug 05,17 Aug 05
351,20050810,20050822,20050817,11038,1,6,9,SO43965,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,10 Aug 05,22 Aug 05,17 Aug 05
347,20050810,20050822,20050817,11039,1,6,9,SO43966,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,10 Aug 05,22 Aug 05,17 Aug 05
313,20050811,20050823,20050818,28040,1,100,1,SO43967,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,11 Aug 05,23 Aug 05,18 Aug 05
313,20050811,20050823,20050818,28067,1,100,4,SO43968,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,11 Aug 05,23 Aug 05,18 Aug 05
310,20050811,20050823,20050818,28071,1,100,4,SO43969,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,11 Aug 05,23 Aug 05,18 Aug 05
311,20050811,20050823,20050818,16684,1,6,9,SO43970,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,11 Aug 05,23 Aug 05,18 Aug 05
314,20050811,20050823,20050818,16657,1,6,9,SO43971,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,11 Aug 05,23 Aug 05,18 Aug 05
314,20050812,20050824,20050819,21939,1,19,6,SO43972,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,12 Aug 05,24 Aug 05,19 Aug 05
312,20050812,20050824,20050819,28039,1,100,4,SO43973,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,12 Aug 05,24 Aug 05,19 Aug 05
312,20050812,20050824,20050819,13687,1,98,10,SO43974,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,12 Aug 05,24 Aug 05,19 Aug 05
312,20050812,20050824,20050819,13540,1,29,8,SO43975,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,12 Aug 05,24 Aug 05,19 Aug 05
310,20050812,20050824,20050819,28063,1,100,4,SO43976,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,12 Aug 05,24 Aug 05,19 Aug 05
312,20050812,20050824,20050819,16703,1,6,9,SO43977,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,12 Aug 05,24 Aug 05,19 Aug 05
310,20050813,20050825,20050820,28030,1,100,1,SO43978,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,13 Aug 05,25 Aug 05,20 Aug 05
322,20050813,20050825,20050820,14576,1,100,1,SO43979,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,13 Aug 05,25 Aug 05,20 Aug 05
351,20050813,20050825,20050820,11048,1,6,9,SO43980,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,13 Aug 05,25 Aug 05,20 Aug 05
314,20050813,20050825,20050820,16664,1,6,9,SO43981,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,13 Aug 05,25 Aug 05,20 Aug 05
342,20050813,20050825,20050820,25271,1,6,9,SO43982,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,13 Aug 05,25 Aug 05,20 Aug 05
314,20050814,20050826,20050821,28017,1,100,1,SO43983,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,14 Aug 05,26 Aug 05,21 Aug 05
311,20050814,20050826,20050821,13545,1,29,8,SO43984,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,14 Aug 05,26 Aug 05,21 Aug 05
313,20050814,20050826,20050821,13515,1,29,8,SO43985,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,14 Aug 05,26 Aug 05,21 Aug 05
310,20050814,20050826,20050821,28070,1,100,4,SO43986,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,14 Aug 05,26 Aug 05,21 Aug 05
310,20050815,20050827,20050822,28042,1,100,4,SO43987,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,15 Aug 05,27 Aug 05,22 Aug 05
344,20050815,20050827,20050822,11244,1,98,10,SO43988,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,15 Aug 05,27 Aug 05,22 Aug 05
312,20050815,20050827,20050822,28083,1,100,4,SO43989,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,15 Aug 05,27 Aug 05,22 Aug 05
344,20050815,20050827,20050822,25872,1,100,1,SO43990,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,15 Aug 05,27 Aug 05,22 Aug 05
310,20050815,20050827,20050822,16660,1,6,9,SO43991,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,15 Aug 05,27 Aug 05,22 Aug 05
311,20050815,20050827,20050822,16638,1,6,9,SO43992,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,15 Aug 05,27 Aug 05,22 Aug 05
314,20050817,20050829,20050824,16929,1,6,9,SO43993,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,17 Aug 05,29 Aug 05,24 Aug 05
314,20050818,20050830,20050825,27681,1,100,4,SO43994,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,18 Aug 05,30 Aug 05,25 Aug 05
312,20050818,20050830,20050825,21813,1,19,6,SO43995,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,18 Aug 05,30 Aug 05,25 Aug 05
310,20050818,20050830,20050825,27920,1,100,4,SO43996,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,18 Aug 05,30 Aug 05,25 Aug 05
310,20050818,20050830,20050825,28022,1,100,4,SO43997,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,18 Aug 05,30 Aug 05,25 Aug 05
348,20050818,20050830,20050825,11033,1,6,9,SO43998,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,18 Aug 05,30 Aug 05,25 Aug 05
311,20050818,20050830,20050825,28047,1,100,1,SO43999,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,18 Aug 05,30 Aug 05,25 Aug 05
311,20050819,20050831,20050826,27918,1,100,4,SO44000,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,19 Aug 05,31 Aug 05,26 Aug 05
313,20050819,20050831,20050826,28044,1,100,4,SO44001,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,19 Aug 05,31 Aug 05,26 Aug 05
336,20050819,20050831,20050826,14572,1,100,4,SO44002,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,19 Aug 05,31 Aug 05,26 Aug 05
342,20050819,20050831,20050826,19325,1,29,8,SO44003,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,19 Aug 05,31 Aug 05,26 Aug 05
310,20050819,20050831,20050826,28061,1,100,4,SO44004,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,19 Aug 05,31 Aug 05,26 Aug 05
334,20050819,20050831,20050826,26629,1,19,6,SO44005,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,19 Aug 05,31 Aug 05,26 Aug 05
310,20050819,20050831,20050826,16744,1,6,9,SO44006,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,19 Aug 05,31 Aug 05,26 Aug 05
320,20050819,20050831,20050826,25555,1,6,9,SO44007,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,19 Aug 05,31 Aug 05,26 Aug 05
312,20050820,20050901,20050827,27678,1,100,1,SO44008,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,20 Aug 05,1 Sep 05,27 Aug 05
314,20050820,20050901,20050827,27759,1,100,1,SO44009,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,20 Aug 05,1 Sep 05,27 Aug 05
310,20050820,20050901,20050827,13680,1,98,10,SO44010,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,20 Aug 05,1 Sep 05,27 Aug 05
310,20050820,20050901,20050827,13514,1,29,8,SO44011,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,20 Aug 05,1 Sep 05,27 Aug 05
349,20050820,20050901,20050827,11052,1,6,9,SO44012,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,20 Aug 05,1 Sep 05,27 Aug 05
312,20050820,20050901,20050827,16928,1,6,9,SO44013,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,20 Aug 05,1 Sep 05,27 Aug 05
313,20050821,20050902,20050828,27917,1,100,4,SO44014,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,21 Aug 05,2 Sep 05,28 Aug 05
311,20050821,20050902,20050828,13693,1,98,10,SO44015,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,21 Aug 05,2 Sep 05,28 Aug 05
350,20050821,20050902,20050828,11247,1,98,10,SO44016,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,21 Aug 05,2 Sep 05,28 Aug 05
310,20050821,20050902,20050828,28078,1,100,1,SO44017,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,21 Aug 05,2 Sep 05,28 Aug 05
350,20050821,20050902,20050828,25876,1,100,1,SO44018,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,21 Aug 05,2 Sep 05,28 Aug 05
310,20050821,20050902,20050828,16701,1,6,9,SO44019,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,21 Aug 05,2 Sep 05,28 Aug 05
311,20050821,20050902,20050828,16931,1,6,9,SO44020,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,21 Aug 05,2 Sep 05,28 Aug 05
348,20050821,20050902,20050828,11032,1,6,9,SO44021,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,21 Aug 05,2 Sep 05,28 Aug 05
313,20050822,20050903,20050829,22008,1,19,6,SO44022,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,22 Aug 05,3 Sep 05,29 Aug 05
349,20050822,20050903,20050829,19830,1,19,6,SO44023,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,22 Aug 05,3 Sep 05,29 Aug 05
314,20050822,20050903,20050829,16663,1,6,9,SO44024,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,22 Aug 05,3 Sep 05,29 Aug 05
314,20050822,20050903,20050829,16708,1,6,9,SO44025,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,22 Aug 05,3 Sep 05,29 Aug 05
310,20050822,20050903,20050829,17045,1,6,9,SO44026,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,22 Aug 05,3 Sep 05,29 Aug 05
310,20050823,20050904,20050830,21921,1,19,6,SO44027,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,23 Aug 05,4 Sep 05,30 Aug 05
312,20050823,20050904,20050830,17048,1,6,9,SO44028,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,23 Aug 05,4 Sep 05,30 Aug 05
350,20050823,20050904,20050830,11050,1,6,9,SO44029,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,23 Aug 05,4 Sep 05,30 Aug 05
311,20050824,20050905,20050831,12131,1,39,7,SO44030,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,24 Aug 05,5 Sep 05,31 Aug 05
313,20050824,20050905,20050831,13689,1,98,10,SO44031,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,24 Aug 05,5 Sep 05,31 Aug 05
344,20050824,20050905,20050831,11243,1,98,10,SO44032,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,24 Aug 05,5 Sep 05,31 Aug 05
314,20050824,20050905,20050831,16693,1,6,9,SO44033,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,24 Aug 05,5 Sep 05,31 Aug 05
313,20050824,20050905,20050831,16702,1,6,9,SO44034,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,24 Aug 05,5 Sep 05,31 Aug 05
312,20050824,20050905,20050831,16707,1,6,9,SO44035,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,24 Aug 05,5 Sep 05,31 Aug 05
310,20050824,20050905,20050831,17046,1,6,9,SO44036,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,24 Aug 05,5 Sep 05,31 Aug 05
328,20050824,20050905,20050831,25272,1,6,9,SO44037,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,24 Aug 05,5 Sep 05,31 Aug 05
344,20050824,20050905,20050831,25868,1,100,4,SO44038,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,24 Aug 05,5 Sep 05,31 Aug 05
342,20050825,20050906,20050901,17971,1,39,7,SO44039,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,25 Aug 05,6 Sep 05,1 Sep 05
351,20050825,20050906,20050901,11057,1,6,9,SO44040,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,25 Aug 05,6 Sep 05,1 Sep 05
313,20050825,20050906,20050901,16742,1,6,9,SO44041,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,25 Aug 05,6 Sep 05,1 Sep 05
